10,9,8.2,1056
10,10,7.8,1002
10,11,7.7,902
10,12,6.9,946
10,13,7.7,960
10,14,7.3,876
10,15,7.3,898
10,16,7.4,863
10,17,7.6,918
10,18,7.3,921
10,19,7.6,906
10,20,7.3,846
10,21,7.2,851
10,22,7.3,868
10,23,7.9,1049
11,1,7.3,990
11,2,7.5,849
11,3,7.4,866
11,4,7.8,953
11,5,7.6,891
11,6,7.3,826
11,7,7.1,811
11,8,7.2,843
11,9,7.3,883
11,10,7.3,783
11,11,6.9,799
11,12,7.3,808
11,13,6.6,883
11,14,7.9,954
11,15,7.3,843
11,16,7.3,815
11,17,7.1,874
11,18,7.4,787
11,19,6.6,871
11,20,7.2,778
11,21,7.2,797
11,22,7.8,1033
12,1,7.6,900
12,2,7.4,874
12,3,7.1,797
12,4,7.2,794
12,5,7.2,826
12,6,7.7,852
12,7,7.3,828
12,8,8.0,912
12,9,8.1,979
12,10,7.3,821
12,11,7.5,827
12,12,6.9,792
12,13,7.2,730
12,14,7.2,902
12,15,7.4,798
12,16,6.5,757
12,17,6.8,783
12,18,8.6,1193
12,19,7.3,781
12,20,7.2,725
12,21,7.0,748
13,1,7.5,905
13,2,7.1,739
13,3,7.2,761
13,4,7.1,715
13,5,7.7,781
13,6,7.1,758
13,7,6.9,710
13,8,7.0,712
13,9,7.2,704
13,10,7.5,746
13,11,7.1,682
13,12,6.5,714
13,13,6.5,677
13,14,7.3,689
13,15,7.0,727
13,16,7.7,829
13,17,5.6,777
13,18,7.6,766
13,19,6.9,662
13,20,7.2,674
13,21,7.1,697
13,22,8.0,778
14,1,7.6,832
14,2,7.3,788
14,3,7.0,709
14,4,7.1,769
14,5,6.8,693
14,6,7.2,699
14,7,7.1,658
14,8,7.3,666
14,9,6.9,718
14,10,6.8,662
14,11,6.6,714
14,12,7.3,695
14,13,7.0,664
14,14,6.8,640
14,15,7.2,614
14,16,7.1,619
14,17,7.2,713
14,18,7.0,709
14,19,6.8,632
14,20,6.8,627
14,21,6.6,638
14,22,7.7,763
15,1,7.4,825
15,2,7.3,662
15,3,7.0,692
15,4,7.1,765
15,5,7.2,649
15,6,6.6,639
15,7,7.1,653
15,8,6.7,651
15,9,7.2,669
15,10,7.2,662
15,11,7.1,633
15,12,7.2,645
15,13,7.1,651
15,14,6.8,625
15,15,6.9,620
15,16,6.9,659
15,17,6.7,617
15,18,7.0,664
15,19,7.3,663
15,20,7.2,650
15,21,6.2,648
15,22,7.2,605
16,1,7.4,739
16,2,7.0,625
16,3,7.1,613
16,4,6.6,622
16,5,7.1,592
16,6,7.2,613
16,7,7.0,581
16,8,6.4,642
16,9,6.8,660
16,10,7.1,635
16,11,6.9,625
16,12,7.0,640
16,13,6.9,583
16,14,6.9,594
16,15,7.3,673
16,16,7.4,720
16,17,7.2,612
16,18,6.7,607
16,19,7.2,627
16,20,7.1,592
16,21,7.2,688
17,1,6.2,667
17,2,6.8,633
17,3,7.0,607
17,4,7.3,709
17,5,6.9,625
17,6,6.9,589
17,7,6.7,604
17,8,7.0,752
17,9,6.8,601
17,10,6.7,603
17,11,6.9,587
17,12,6.4,642
17,13,7.4,698
17,14,7.0,603
17,15,6.5,899
17,16,6.5,622
17,17,7.2,718
17,18,6.7,593
17,19,7.2,634
17,20,6.7,599
17,21,7.1,645
17,22,6.5,636
18,1,7.5,809
18,2,6.7,722
18,3,6.7,677
18,4,7.0,786
18,5,6.9,711
18,6,6.8,658
18,7,7.0,657
18,8,7.2,626
18,9,6.4,671
18,10,6.6,667
18,11,7.0,636
18,12,6.9,722
18,13,7.2,675
18,14,7.0,692
18,15,6.3,649
18,16,7.1,667
18,17,7.3,732
18,18,6.3,644
18,19,7.0,594
18,20,7.0,622
18,21,8.1,1255
18,22,7.2,746
19,1,6.7,753
19,2,6.6,737
19,3,7.2,691
19,4,6.9,671
19,5,7.0,743
19,6,6.7,645
19,7,7.1,815
19,8,7.1,727
19,9,8.1,1032
19,10,6.9,679
19,11,6.3,1128
19,12,6.6,682
19,13,7.6,852
19,14,7.2,675
19,15,6.7,631
19,16,6.1,626
19,17,6.8,655
19,18,7.0,632
19,19,7.1,666
19,20,6.4,576
20,1,7.2,832
20,2,6.9,737
20,3,6.9,687
20,4,7.1,822
20,5,6.5,665
20,6,7.0,653
20,7,7.1,778
20,8,6.6,666
20,9,5.9,756
20,10,7.0,642
20,11,7.0,654
20,12,7.0,637
20,13,7.2,708
20,14,6.3,672
20,15,6.8,616
20,16,7.2,661
20,17,7.2,657
20,18,7.0,605
20,19,7.1,668
20,20,6.3,644
20,21,7.3,704
21,1,7.1,749
21,2,6.6,638
21,3,6.3,609
21,4,7.3,731
21,5,6.7,605
21,6,6.7,585
21,7,6.9,568
21,8,7.2,590
21,9,6.8,523
21,10,6.7,592
21,11,7.1,577
21,12,6.8,566
21,13,6.6,544
21,14,7.1,527
21,15,7.1,598
21,16,5.8,725
21,17,6.7,523
21,18,6.9,526
21,19,6.9,555
21,20,7.2,563
21,21,6.9,540
21,22,7.2,593
21,23,6.6,548
22,1,6.3,736
22,2,6.8,545
22,3,6.8,540
22,4,7.2,730
22,5,7.2,521
22,6,6.5,521
22,7,6.4,529
22,8,6.9,606
22,9,7.0,569
22,10,6.3,498
22,11,6.9,563
22,12,7.0,527
22,13,6.9,503
22,14,7.2,603
22,15,6.7,525
22,16,6.1,516
22,17,6.4,509
22,18,7.0,537
22,19,6.6,525
22,20,7.2,525
22,21,7.2,547
22,22,7.0,530
23,1,7.1,721
23,2,7.0,578
23,3,6.6,696
23,4,6.7,529
23,5,7.2,610
23,6,7.8,771
23,7,6.7,531
23,8,6.2,511
23,9,8.2,997
23,10,6.1,596
23,11,7.1,599
23,12,5.7,603
23,13,6.4,527
23,14,7.0,624
23,15,6.8,463
23,16,7.2,600
23,17,7.0,541
23,18,7.1,514
23,19,7.3,618
23,20,6.9,444
23,21,6.7,453
23,22,4.4,1327
24,1,6.4,645
24,2,7.3,658
24,3,6.9,500
24,4,6.7,457
24,5,6.3,464
24,6,6.4,472
24,7,7.1,543
24,8,7.2,487
24,9,6.8,453
24,10,7.0,450
24,11,6.6,449
24,12,6.4,521
24,13,7.0,452
24,14,6.2,463
24,15,7.0,465
24,16,7.0,460
24,17,6.5,469
24,18,6.5,448
24,19,6.8,410
24,20,6.3,453
24,21,7.1,514
24,22,7.0,438
25,1,7.0,687
25,2,7.1,708
25,3,6.4,524
25,4,6.6,532
25,5,7.0,480
25,6,6.4,507
25,7,7.0,479
25,8,6.5,485
25,9,7.6,699
25,10,7.1,515
25,11,7.1,473
25,12,6.3,516
25,13,6.7,511
25,14,6.6,450
25,15,6.9,455
25,16,6.9,472
25,17,6.5,456
25,18,7.0,558
25,19,5.8,485
25,20,7.7,779
25,21,6.6,442
25,22,6.7,457
26,1,5.8,699
26,2,6.9,537
26,3,6.4,499
26,4,7.3,671
26,5,6.2,482
26,6,7.9,1044
26,7,6.9,504
26,8,6.4,475
26,9,6.8,468
26,10,6.8,621
26,11,7.2,478
26,12,5.9,487
26,13,6.3,412
26,14,6.7,395
26,15,6.6,413
26,16,6.8,418
26,17,6.7,411
26,18,6.7,370
26,19,6.8,387
26,20,6.3,369
26,21,6.8,374
26,22,6.9,379
27,1,5.9,607
27,2,6.6,452
27,3,7.2,467
27,4,7.5,543
27,5,6.8,462
27,6,6.8,391
27,7,6.2,385
27,8,7.1,371
27,9,8.4,853
27,10,6.6,431
27,11,6.7,377
27,12,6.7,339
27,13,6.3,310
27,14,6.6,353
27,15,6.4,292
27,16,7.2,326
27,17,6.4,310
27,18,6.3,291
27,19,7.2,298
27,20,6.7,255
27,21,6.4,297
27,22,6.9,285
28,1,6.3,329
28,2,6.8,285
28,3,7.3,287
28,4,7.2,351
28,5,6.6,232
28,6,6.9,226
28,7,6.1,225
28,8,6.9,207
28,9,6.5,192
28,10,5.9,197
28,11,7.1,184
28,12,6.5,265
28,14,6.2,144
28,15,6.4,128
28,16,7.0,72
